파스타,/restaurants/yhlhPzPw8P,아방뮤제,용산구,이태원로55가길,서울특별시 용산구 이태원로55가길 13지번서울시 용산구 한남동 739-20,02-790-7392,스테이크 / 바베큐,4.3,12:00 - 22:00,둘째/넷째 화,+ 1
파스타,/restaurants/YTzydktWz3,라구식당,서대문구,명물1길,서울특별시 서대문구 명물1길 28지번서울시 서대문구 창천동 2-44,02-364-2224,기타 양식,4.2,11:30 - 22:00,일,"라구 파스타 13,000원   라자냐 14,000원"
파스타,/restaurants/4CJinBHlqU,에노테카오토,서대문구,연희맛로,서울특별시 서대문구 연희맛로 17-18지번서울시 서대문구 연희동 130-13,02-336-9958,이탈리안,4.6,12:00 - 22:00,월,
파스타,/restaurants/ug3rOeg_RrKb,이누식당,서초구,서초대로27길,서울특별시 서초구 서초대로27길 33지번서울시 서초구 방배동 850-31,010-9337-8947,이탈리안,4.4,11:30 - 22:30,"일, 월",
파스타,/restaurants/vAwCxHClYyxP,팩피,성동구,왕십리로,서울특별시 성동구 왕십리로 136 102호지번서울시 성동구 성수동1가 656-947 102호,02-6052-7595,기타 양식,4.6,11:30 - 22:00,월,+ 5
파스타,/restaurants/DySu_0aeHezN,반서울,서대문구,이화여대길,서울특별시 서대문구 이화여대길 87 2F지번서울시 서대문구 대현동 27-4 2F,070-8882-0110,이탈리안,4.3,11:30 - 22:00,일,"크림 파스타 13,000원   홍가리비 파스타 14,000원   봉골레 파스타 15,000원   라구 페투치네 13,000원   허브 새우 & 비스큐 블랑 링귀니 14,000원"
파스타,/restaurants/Bt1VsBbUhOd3,까사디쉐프,종로구,자하문로7길,서울특별시 종로구 자하문로7길 32 1F지번서울시 종로구 통인동 136-8 1F,070-7775-3399,이탈리안,4.3,11:30 - 22:00,일,+ 1
파스타,/restaurants/jWtQrMbsUu1y,파스토,강남구,도산대로62길,서울특별시 강남구 도산대로62길 17 B1지번서울시 강남구 청담동 19-4 B1,02-515-6878,이탈리안,4.3,12:00 - 23:00,일,"GNOCCHI 27,000원   RAGU SPECIAL 34,000원   TRUFFINA 28,000원   SEA URCHIN 34,000원   SECONDI SPECIAL (100g) 37,000원"
파스타,/restaurants/CrwW4idhlI,그라노,강남구,언주로168길,서울특별시 강남구 언주로168길 16지번서울시 강남구 신사동 645-1,02-540-1330,이탈리안,4.3,12:00 - 22:00,월,"보따르가(Bottarga, 어란파스타) 44,000원   일 시칠리아노(Il Sciliano) 26,000원   파르마(Parma, 프로슈토 피자) 36,000원"
파스타,/restaurants/KnaM8S9R9WNc,라모라,서초구,동광로39길,서울특별시 서초구 동광로39길 50 2F지번서울시 서초구 반포동 76-1 2F,02-595-3997,이탈리안,4.4,12:00 - 22:00,일,"라구 32,000원   피렌제 30,000원   콩피 38,000원   티본 스테이크 (1.5kg) 450,000원   엘본 스테이크 (1kg) 350,000원"
파스타,/restaurants/PgNiUBdGskfW,마리오파스타,마포구,월드컵로19길,서울특별시 마포구 월드컵로19길 42 1F지번서울시 마포구 망원동 57-138 1F,02-3144-2008,이탈리안,4.4,12:00 - 21:30,화,+ 3
파스타,/restaurants/HRA9FjXQ7Q,갈리나데이지,종로구,자하문로13길,서울특별시 종로구 자하문로13길 1-4지번서울시 종로구 통인동 118-8,02-720-1248,이탈리안,4.3,12:00 - 24:00,일,"풍기 24,000원   봉골레 23,000원   보타르가 35,000원"
파스타,/restaurants/MIGi8MXfr_,톡톡,강남구,도산대로51길,서울특별시 강남구 도산대로51길 33 리유빌딩 3F지번서울시 강남구 청담동 69-5 리유빌딩 3F,02-542-3030,이탈리안,4.6,12:00 - 22:00,월,"오늘의 로우 피쉬 34,000원   비프 타르타르 37,000원   트러플 파스타 36,000원   골든 랍스터 리조또 44,000원   안심 스테이크 (150g) 72,000원"
파스타,/restaurants/Pi6P9ZLO3O,코브라파스타클럽,마포구,희우정로,서울특별시 마포구 희우정로 114지번서울시 마포구 망원동 407-2,070-4100-0088,기타 양식,3.8,12:00 - 21:00,"월, 화",
파스타,/restaurants/pE8DGUjT2A,로로11,마포구,어울마당로5길,서울특별시 마포구 어울마당로5길 42지번서울시 마포구 서교동 398-5,02-6085-1010,이탈리안,4.2,12:00 - 22:00,월,"까르보나라 15,000원   봉골레 16,000원   엔초비 날치알 12,000원   뇨끼 14,500원"
파스타,/restaurants/YnDLhi_cWfgz,바베네,송파구,백제고분로41길,서울특별시 송파구 백제고분로41길 42-11 1F지번서울시 송파구 송파동 32-3 1F,02-6397-0997,기타 양식,4.4,11:30 - 22:30,월,"새우 오일 스파게티 17,000원   라자냐 18,000원   포르치니버섯리조또 16,000원   런치파스타세트 (2인) 42,000원   런치스테이크세트 (2인) 58,000원"
파스타,/restaurants/DKefidQ_g9T8,고래파스타,서대문구,연세로7안길,서울특별시 서대문구 연세로7안길 10-3 2F지번서울시 서대문구 창천동 52-43 2F,02-336-6791,기타 양식,3.9,11:30 - 21:00,월,
파스타,/restaurants/zyln180La-,윤씨밀방,마포구,와우산로15길,서울특별시 마포구 와우산로15길 15지번서울시 마포구 서교동 411-6,02-3143-4116,이탈리안,4.0,11:00 - 22:00,월,"윤씨함박스테이크정식 8,500원   터키풍함박스테이크와 계란볶음밥 9,500원   함박존슨탕 8,500원   머쉬룸투움바파스타 9,500원   베이컨김치볶음밥 6,500원"
파스타,/restaurants/nbLmrSm30q8M,오른손푸드카페,관악구,관악로14길,서울특별시 관악구 관악로14길 111 1F지번서울시 관악구 봉천동 1620-45 1F,02-803-6223,브런치 / 버거 / 샌드위치,4.0,11:30 - 21:30,일,"아메리카노 3,500원"
파스타,/restaurants/ug3rOeg_RrKb,이누식당,서초구,서초대로27길,서울특별시 서초구 서초대로27길 33지번서울시 서초구 방배동 850-31,010-9337-8947,이탈리안,4.4,11:30 - 22:30,"일, 월",
파스타,/restaurants/j0YuEJCYf9MO,이태리총각,종로구,수표로28길,서울특별시 종로구 수표로28길 21-15지번서울시 종로구 익선동 166-50,02-6014-8893,이탈리안,4.1,11:30 - 22:00,월,"비프 까르파치오 19,000원   깔죠네 리코타치즈 샐러드 16,000원   시져샐러드 15,000원   마르게리따 피자 16,000원   알리오 에 올리오 파스타 14,000원"
파스타,/restaurants/aE9sGHedGUlj,오스테리아샘킴,마포구,양화로3길,서울특별시 마포구 양화로3길 55지번서울시 마포구 합정동 386-37,02-324-3338,이탈리안,4.5,11:30 - 22:00,일,"흰살생선과 안초비 오일 파스타 23,000원   소꼬리 라구 딸리아텔레 23,000원   문어와 마늘종 스파게티니 25,000원   프로슈토와 루꼴라 샐러드 17,000원   멜란자네 18,000원"
파스타,/restaurants/VprIJOkj_lpN,다엔조,마포구,연희로1길,서울특별시 마포구 연희로1길 59-2지번서울시 마포구 연남동 383-99,02-336-0281,이탈리안,4.4,11:30 - 22:00,월,+ 2
파스타,/restaurants/_CsDWQgkZXoc,카밀로라자네리아,마포구,동교로12길,서울특별시 마포구 동교로12길 41지번서울시 마포구 서교동 382-13,02-332-8622,이탈리안,4.5,11:45 - 21:30,월,"에밀리아나 라자냐 15,000원   뽈로 라자냐 16,000원   마레 라자냐 17,000원   뜨리빠와 피칸테 파스타 19,000원   새우와 마늘쫑 쵸리조오일 파스타 18,000원"
파스타,/restaurants/oi1D2TANmL-p,몽고네,강남구,선릉로155길,서울특별시 강남구 선릉로155길 5 승승장구빌딩 1F지번서울시 강남구 신사동 665-10 승승장구빌딩 1F,02-540-0680,이탈리안,4.4,12:00 - 22:30,"일, 월","런치 코스 42,000원   샘플러 코스 60,000원   시즌 코스 80,000원"
파스타,/restaurants/MIGi8MXfr_,톡톡,강남구,도산대로51길,서울특별시 강남구 도산대로51길 33 리유빌딩 3F지번서울시 강남구 청담동 69-5 리유빌딩 3F,02-542-3030,이탈리안,4.6,12:00 - 22:00,월,"오늘의 로우 피쉬 34,000원   비프 타르타르 37,000원   트러플 파스타 36,000원   골든 랍스터 리조또 44,000원   안심 스테이크 (150g) 72,000원"
파스타,/restaurants/o2EtU00fFEMk,보이어,성동구,연무장길,서울특별시 성동구 연무장길 14-2 1F지번서울시 성동구 성수동1가 16-26 1F,070-4369-5994,기타 양식,4.4,12:00 - 23:00,일,+ 3
파스타,/restaurants/pE8DGUjT2A,로로11,마포구,어울마당로5길,서울특별시 마포구 어울마당로5길 42지번서울시 마포구 서교동 398-5,02-6085-1010,이탈리안,4.2,12:00 - 22:00,월,"까르보나라 15,000원   봉골레 16,000원   엔초비 날치알 12,000원   뇨끼 14,500원"
파스타,/restaurants/YnDLhi_cWfgz,바베네,송파구,백제고분로41길,서울특별시 송파구 백제고분로41길 42-11 1F지번서울시 송파구 송파동 32-3 1F,02-6397-0997,기타 양식,4.4,11:30 - 22:30,월,"새우 오일 스파게티 17,000원   라자냐 18,000원   포르치니버섯리조또 16,000원   런치파스타세트 (2인) 42,000원   런치스테이크세트 (2인) 58,000원"
파스타,/restaurants/-1yzcgbtF5,라구,용산구,신흥로,서울특별시 용산구 신흥로 42지번서울시 용산구 용산동2가 45-4,02-796-8777,기타 양식,4.5,일: 12:00 - 20:30 토: 12:00 - 22:00 화-금: 17:00 - 22:00,월,"할머니 라구 파스타 16,000원   투데이 스테이크 16,000원"
파스타,/restaurants/ie9eg2mz22-s,라구티본,용산구,녹사평대로46길,서울특별시 용산구 녹사평대로46길 7지번서울시 용산구 이태원동 583,02-798-8777,기타 양식,4.1,17:00 - 22:00,월,
파스타,/restaurants/ElWYWUObt_,솔트,강남구,강남대로158길,서울특별시 강남구 강남대로158길 9지번서울시 강남구 신사동 508-12,02-540-5606,이탈리안,4.2,11:30 - 21:30,일,"가지구이와 페타치즈 19,900원   모짜렐라 치즈 카프레제 19,900원   세몰리나 오징어튀김 29,900원   피쉬앤칩스 29,900원   삼겹살구이 49,900원"
파스타,/restaurants/qOFEcVwF2B,파올로데마리아,종로구,자하문로,서울특별시 종로구 자하문로 242 부암아트홀 1F지번서울시 종로구 부암동 208-71 부암아트홀 1F,02-599-9936,이탈리안,4.4,11:30 - 22:30,월,"빠게리 파스타 26,000원   오징어먹물 까넬토니 그라탕 28,000원   깔조네 23,000원"
파스타,/restaurants/4CJinBHlqU,에노테카오토,서대문구,연희맛로,서울특별시 서대문구 연희맛로 17-18지번서울시 서대문구 연희동 130-13,02-336-9958,이탈리안,4.6,12:00 - 22:00,월,
파스타,/restaurants/ug3rOeg_RrKb,이누식당,서초구,서초대로27길,서울특별시 서초구 서초대로27길 33지번서울시 서초구 방배동 850-31,010-9337-8947,이탈리안,4.4,11:30 - 22:30,"일, 월",
파스타,/restaurants/vAwCxHClYyxP,팩피,성동구,왕십리로,서울특별시 성동구 왕십리로 136 102호지번서울시 성동구 성수동1가 656-947 102호,02-6052-7595,기타 양식,4.6,11:30 - 22:00,월,+ 5
파스타,/restaurants/DySu_0aeHezN,반서울,서대문구,이화여대길,서울특별시 서대문구 이화여대길 87 2F지번서울시 서대문구 대현동 27-4 2F,070-8882-0110,이탈리안,4.3,11:30 - 22:00,일,"크림 파스타 13,000원   홍가리비 파스타 14,000원   봉골레 파스타 15,000원   라구 페투치네 13,000원   허브 새우 & 비스큐 블랑 링귀니 14,000원"
파스타,/restaurants/Bt1VsBbUhOd3,까사디쉐프,종로구,자하문로7길,서울특별시 종로구 자하문로7길 32 1F지번서울시 종로구 통인동 136-8 1F,070-7775-3399,이탈리안,4.3,11:30 - 22:00,일,+ 1
파스타,/restaurants/jWtQrMbsUu1y,파스토,강남구,도산대로62길,서울특별시 강남구 도산대로62길 17 B1지번서울시 강남구 청담동 19-4 B1,02-515-6878,이탈리안,4.3,12:00 - 23:00,일,"GNOCCHI 27,000원   RAGU SPECIAL 34,000원   TRUFFINA 28,000원   SEA URCHIN 34,000원   SECONDI SPECIAL (100g) 37,000원"
파스타,/restaurants/CrwW4idhlI,그라노,강남구,언주로168길,서울특별시 강남구 언주로168길 16지번서울시 강남구 신사동 645-1,02-540-1330,이탈리안,4.3,12:00 - 22:00,월,"보따르가(Bottarga, 어란파스타) 44,000원   일 시칠리아노(Il Sciliano) 26,000원   파르마(Parma, 프로슈토 피자) 36,000원"
파스타,/restaurants/KnaM8S9R9WNc,라모라,서초구,동광로39길,서울특별시 서초구 동광로39길 50 2F지번서울시 서초구 반포동 76-1 2F,02-595-3997,이탈리안,4.4,12:00 - 22:00,일,"라구 32,000원   피렌제 30,000원   콩피 38,000원   티본 스테이크 (1.5kg) 450,000원   엘본 스테이크 (1kg) 350,000원"
파스타,/restaurants/PgNiUBdGskfW,마리오파스타,마포구,월드컵로19길,서울특별시 마포구 월드컵로19길 42 1F지번서울시 마포구 망원동 57-138 1F,02-3144-2008,이탈리안,4.4,12:00 - 21:30,화,+ 3
파스타,/restaurants/HRA9FjXQ7Q,갈리나데이지,종로구,자하문로13길,서울특별시 종로구 자하문로13길 1-4지번서울시 종로구 통인동 118-8,02-720-1248,이탈리안,4.3,12:00 - 24:00,일,"풍기 24,000원   봉골레 23,000원   보타르가 35,000원"
파스타,/restaurants/y3t5YHR55i,올드나이브스,용산구,신흥로11길,서울특별시 용산구 신흥로11길 4지번서울시 용산구 용산동2가 27-5,070-7763-4001,스테이크 / 바베큐,4.0,화-목: 18:00 - 01:00 금-일: 17:00 - 01:00,월,"스테이크 (100g) 12,000원   통 베이컨 크림 파스타 18,000원"
파스타,/restaurants/o2EtU00fFEMk,보이어,성동구,연무장길,서울특별시 성동구 연무장길 14-2 1F지번서울시 성동구 성수동1가 16-26 1F,070-4369-5994,기타 양식,4.4,12:00 - 23:00,일,+ 3
파스타,/restaurants/aXLEyV46Vtqj,SOOT,강남구,도산대로23길,서울특별시 강남구 도산대로23길 7지번서울시 강남구 신사동 561-35,02-6401-0306,퓨전 양식,4.8,17:00 - 23:00,일,
파스타,/restaurants/YnDLhi_cWfgz,바베네,송파구,백제고분로41길,서울특별시 송파구 백제고분로41길 42-11 1F지번서울시 송파구 송파동 32-3 1F,02-6397-0997,기타 양식,4.4,11:30 - 22:30,월,"새우 오일 스파게티 17,000원   라자냐 18,000원   포르치니버섯리조또 16,000원   런치파스타세트 (2인) 42,000원   런치스테이크세트 (2인) 58,000원"
파스타,/restaurants/HuH9SokAFnh2,파사주,마포구,성지5길,서울특별시 마포구 성지5길 8 1F지번서울시 마포구 합정동 369-32 1F,02-332-8994,프랑스 음식,4.2,화-토: 11:30 - 22:00 일: 11:30 - 15:00,월,
파스타,/restaurants/-1yzcgbtF5,라구,용산구,신흥로,서울특별시 용산구 신흥로 42지번서울시 용산구 용산동2가 45-4,02-796-8777,기타 양식,4.5,일: 12:00 - 20:30 토: 12:00 - 22:00 화-금: 17:00 - 22:00,월,"할머니 라구 파스타 16,000원   투데이 스테이크 16,000원"
파스타,/restaurants/eAJYfITosHjc,모수,용산구,이태원로55가길,서울특별시 용산구 이태원로55가길 45지번서울시 용산구 한남동 738-11,02-793-5995,이탈리안,4.5,17:30 - 24:00,"일, 월",
파스타,/restaurants/v9RYpd8rRQpW,마우디,서대문구,연희로11길,서울특별시 서대문구 연희로11길 18지번서울시 서대문구 연희동 132-18,02-332-3933,퓨전 양식,4.3,11:30 - 22:00,목,+ 7
파스타,/restaurants/YTzydktWz3,라구식당,서대문구,명물1길,서울특별시 서대문구 명물1길 28지번서울시 서대문구 창천동 2-44,02-364-2224,기타 양식,4.2,11:30 - 22:00,일,"라구 파스타 13,000원   라자냐 14,000원"
파스타,/restaurants/8GRQ6g5tH8GB,플랜트,용산구,보광로,서울특별시 용산구 보광로 117 2F지번서울시 용산구 이태원동 130-43 2F,02-749-1981,기타 양식,4.6,11:00 - 22:00,일,+ 7
파스타,/restaurants/t3yUlEFTUg,조용한저녁,마포구,서강로11길,서울특별시 마포구 서강로11길 18지번서울시 마포구 창전동 2-31,010-8454-4540,패밀리 레스토랑,4.3,화-금: 17:00 - 24:00 토: 13:00 - 22:00,"일, 월",
파스타,/restaurants/DySu_0aeHezN,반서울,서대문구,이화여대길,서울특별시 서대문구 이화여대길 87 2F지번서울시 서대문구 대현동 27-4 2F,070-8882-0110,이탈리안,4.3,11:30 - 22:00,일,"크림 파스타 13,000원   홍가리비 파스타 14,000원   봉골레 파스타 15,000원   라구 페투치네 13,000원   허브 새우 & 비스큐 블랑 링귀니 14,000원"
파스타,/restaurants/7yu0brX9dc,더버뮤다,용산구,녹사평대로,서울특별시 용산구 녹사평대로 168-6지번서울시 용산구 이태원동 34-50,02-749-9447,브런치 / 버거 / 샌드위치,4.3,11:00 - 02:30,월,"버뮤다파히타 45,000원   페퍼로니 피자 17,000원   봉골레 20,000원   살치살 스테이크 39,000원   쿠반샌드위치 18,000원"
파스타,/restaurants/jWtQrMbsUu1y,파스토,강남구,도산대로62길,서울특별시 강남구 도산대로62길 17 B1지번서울시 강남구 청담동 19-4 B1,02-515-6878,이탈리안,4.3,12:00 - 23:00,일,"GNOCCHI 27,000원   RAGU SPECIAL 34,000원   TRUFFINA 28,000원   SEA URCHIN 34,000원   SECONDI SPECIAL (100g) 37,000원"
파스타,/restaurants/PgNiUBdGskfW,마리오파스타,마포구,월드컵로19길,서울특별시 마포구 월드컵로19길 42 1F지번서울시 마포구 망원동 57-138 1F,02-3144-2008,이탈리안,4.4,12:00 - 21:30,화,+ 3
파스타,/restaurants/R3iHj7sZaI,리틀넥,강남구,도산대로51길,서울특별시 강남구 도산대로51길 17지번서울시 강남구 신사동 653-7,0507-1400-1476,브런치 / 버거 / 샌드위치,4.4,11:00 - 22:00,월,"아보카도 샌드위치 12,000원   하우스샐러드 (리코타치즈) 12,000원   라자냐 19,000원   살치살 리조또 20,000원   하우스 스테이크 (200g) 26,000원"
파스타,/restaurants/KvcoXEiOW4,제이네살롱,마포구,포은로,서울특별시 마포구 포은로 38지번서울시 마포구 합정동 437-11,02-6213-2053,퓨전 양식,4.3,12:00 - 21:00,일,
파스타,/restaurants/NgpWE0rb9oJ5,메종조,서초구,남부순환로315길,서울특별시 서초구 남부순환로315길 84지번서울시 서초구 서초동 1479-1,02-584-3373,프랑스 음식,4.2,12:00 - 20:00,"월, 화",
파스타,/restaurants/_CsDWQgkZXoc,카밀로라자네리아,마포구,동교로12길,서울특별시 마포구 동교로12길 41지번서울시 마포구 서교동 382-13,02-332-8622,이탈리안,4.5,11:45 - 21:30,월,"에밀리아나 라자냐 15,000원   뽈로 라자냐 16,000원   마레 라자냐 17,000원   뜨리빠와 피칸테 파스타 19,000원   새우와 마늘쫑 쵸리조오일 파스타 18,000원"
파스타,/restaurants/oi1D2TANmL-p,몽고네,강남구,선릉로155길,서울특별시 강남구 선릉로155길 5 승승장구빌딩 1F지번서울시 강남구 신사동 665-10 승승장구빌딩 1F,02-540-0680,이탈리안,4.4,12:00 - 22:30,"일, 월","런치 코스 42,000원   샘플러 코스 60,000원   시즌 코스 80,000원"
파스타,/restaurants/f9j9q9R01jVD,라이너스 바베큐 앤 치킨,용산구,신흥로9길,서울특별시 용산구 신흥로9길 4지번서울시 용산구 용산동2가 37-5,02-790-2930,스테이크 / 바베큐,4.4,수-금: 17:00 - 22:00 토-일: 12:00 - 22:00,"월, 화",
파스타,/restaurants/6-e2f_oBx1in,빙하의별,마포구,망원로,서울특별시 마포구 망원로 46지번서울시 마포구 망원동 416-22,02-336-0604,프랑스 음식,4.4,12:00 - 22:00,"둘째/넷째 월, 일","오늘의 스프 (세트) 22,000원   크림소스 치킨 스테이크 17,000원"
파스타,/restaurants/ZO1izBuFxQ,보트르메종,강남구,언주로168길,서울특별시 강남구 언주로168길 16 청담스퀘어 2F 224호지번서울시 강남구 청담동 3 청담스퀘어 2F 224호,02-549-3800,프랑스 음식,4.6,12:00 - 22:00,월,"런치 시그니처코스 65,000원   디너 시그니처코스 150,000원"
파스타,/restaurants/qOFEcVwF2B,파올로데마리아,종로구,자하문로,서울특별시 종로구 자하문로 242 부암아트홀 1F지번서울시 종로구 부암동 208-71 부암아트홀 1F,02-599-9936,이탈리안,4.4,11:30 - 22:30,월,"빠게리 파스타 26,000원   오징어먹물 까넬토니 그라탕 28,000원   깔조네 23,000원"
파스타,/restaurants/TmKdK3zz6fQs,슬로우치즈,강남구,삼성로145길,서울특별시 강남구 삼성로145길 13지번서울시 강남구 청담동 11-1,02-517-7172,브런치 / 버거 / 샌드위치,4.4,11:30 - 20:00,"일, 월",
파스타,/restaurants/GWboHAhxKZ8b,윤,서초구,사평대로26길,서울특별시 서초구 사평대로26길 9-3 Willus 빌딩 2F지번서울시 서초구 반포동 68-1 Willus 빌딩 2F,02-3481-5007,프랑스 음식,4.4,11:30 - 22:30,일,+ 2
파스타,/restaurants/UaOsgipzYOHy,마우로아,성동구,뚝섬로,서울특별시 성동구 뚝섬로 358 1F지번서울시 성동구 성수동1가 276-27 1F,010-8796-0635,스테이크 / 바베큐,4.3,월-금: 18:00 - 00:30 토: 12:30 - 23:00,일,
파스타,/restaurants/vAwCxHClYyxP,팩피,성동구,왕십리로,서울특별시 성동구 왕십리로 136 102호지번서울시 성동구 성수동1가 656-947 102호,02-6052-7595,기타 양식,4.6,11:30 - 22:00,월,+ 5
파스타,/restaurants/Bt1VsBbUhOd3,까사디쉐프,종로구,자하문로7길,서울특별시 종로구 자하문로7길 32 1F지번서울시 종로구 통인동 136-8 1F,070-7775-3399,이탈리안,4.3,11:30 - 22:00,일,+ 1
파스타,/restaurants/kDfUb7VzjEtZ,첸토페르첸토,마포구,동교로12길,서울특별시 마포구 동교로12길 41-13 1F지번서울시 마포구 서교동 382-14 1F,02-334-8622,이탈리안,4.5,12:00 - 21:30,월,
파스타,/restaurants/cNTisg3_YwE7,TBD,성동구,연무장길,서울특별시 성동구 연무장길 6지번서울시 성동구 성수동1가 16-22,02-465-3334,브런치 / 버거 / 샌드위치,4.6,12:00 - 24:00,월,
파스타,/restaurants/KnaM8S9R9WNc,라모라,서초구,동광로39길,서울특별시 서초구 동광로39길 50 2F지번서울시 서초구 반포동 76-1 2F,02-595-3997,이탈리안,4.4,12:00 - 22:00,일,"라구 32,000원   피렌제 30,000원   콩피 38,000원   티본 스테이크 (1.5kg) 450,000원   엘본 스테이크 (1kg) 350,000원"
파스타,/restaurants/HRA9FjXQ7Q,갈리나데이지,종로구,자하문로13길,서울특별시 종로구 자하문로13길 1-4지번서울시 종로구 통인동 118-8,02-720-1248,이탈리안,4.3,12:00 - 24:00,일,"풍기 24,000원   봉골레 23,000원   보타르가 35,000원"
파스타,/restaurants/VprIJOkj_lpN,다엔조,마포구,연희로1길,서울특별시 마포구 연희로1길 59-2지번서울시 마포구 연남동 383-99,02-336-0281,이탈리안,4.4,11:30 - 22:00,월,+ 2
파스타,/restaurants/bs2wK46E3R,아날로그가든,마포구,동교로,서울특별시 마포구 동교로 145지번서울시 마포구 서교동 446-58,010-9213-8560,브런치 / 버거 / 샌드위치,4.4,11:00 - 21:00,화,"가든 에그스 7,500원   에그스 햄 9,500원   에그스 아보카도 10,500원   가든 브런치 12,500원   팔라펠 랩 7,500원"
파스타,/restaurants/GN9VBv4DEGlr,몽크스부처,용산구,이태원로,서울특별시 용산구 이태원로 228-1 3-4F지번서울시 용산구 한남동 683-126 3-4F,02-790-1108,기타 양식,4.4,일-수: 18:00 - 24:00 목-토: 18:00 - 02:00,월,
파스타,/restaurants/MIGi8MXfr_,톡톡,강남구,도산대로51길,서울특별시 강남구 도산대로51길 33 리유빌딩 3F지번서울시 강남구 청담동 69-5 리유빌딩 3F,02-542-3030,이탈리안,4.6,12:00 - 22:00,월,"오늘의 로우 피쉬 34,000원   비프 타르타르 37,000원   트러플 파스타 36,000원   골든 랍스터 리조또 44,000원   안심 스테이크 (150g) 72,000원"
